"weekly","doc_category","doc_source_type","country","term_category","term","count"
"2018-04-02 00:00:00-03","IndustriasEmergentes","News","País de Gales","Setor Ferroviario","Conectividade","1"
"2018-04-02 00:00:00-03","IndustriasEmergentes","News","Suécia","Setor Ferroviario","Conectividade","1"
"2018-04-02 00:00:00-03","IndustriasEmergentes","News","Canadá","Veiculos Hibridos","Automovel Hibrido Eletrico","1"
"2018-04-02 00:00:00-03","IndustriasEmergentes","News","China","Veiculos Hibridos","Automovel Hibrido Eletrico","1"
"2018-04-02 00:00:00-03","MeioAmbiente","Facebook","Brasil","Aproveitamento Energetico","Gas de Lixo","1"
"2018-04-02 00:00:00-03","MeioAmbiente","Facebook","Brasil","Residuo Solido","Reciclagem","1"
"2018-04-02 00:00:00-03","MeioAmbiente","News","Irã","Aproveitamento Energetico","Gas de Lixo","1"
"2018-04-02 00:00:00-03","MeioAmbiente","News","Alemanha","Recursos Hidricos","Monitoramento","1"
"2018-04-02 00:00:00-03","MeioAmbiente","News","Brasil","Recursos Hidricos","Monitoramento","2"
"2018-04-02 00:00:00-03","MeioAmbiente","News","Egito","Recursos Hidricos","Monitoramento","1"
"2018-04-02 00:00:00-03","MeioAmbiente","News","Japão","Recursos Hidricos","Monitoramento","1"
"2018-04-02 00:00:00-03","MeioAmbiente","News","Noruega","Recursos Hidricos","Monitoramento","1"
"2018-04-02 00:00:00-03","MeioAmbiente","News","Brasil","Residuo Solido","Reciclagem","3"
"2018-04-02 00:00:00-03","MeioAmbiente","News","Irã","Residuo Solido","Reciclagem","3"
"2018-04-02 00:00:00-03","MeioAmbiente","News","Bolívia","Uso Racional dos Recursos Naturais","Recursos Hidricos","1"
"2018-04-02 00:00:00-03","MeioAmbiente","News","Brasil","Uso Racional dos Recursos Naturais","Recursos Hidricos","5"
"2018-04-02 00:00:00-03","MeioAmbiente","News","Equador","Uso Racional dos Recursos Naturais","Recursos Hidricos","1"
"2018-04-02 00:00:00-03","MeioAmbiente","News","Irã","Uso Racional dos Recursos Naturais","Recursos Hidricos","1"
"2018-04-02 00:00:00-03","MeioAmbiente","News","Israel","Uso Racional dos Recursos Naturais","Recursos Hidricos","1"
"2018-04-02 00:00:00-03","Metal","News","Alemanha","Cadeia produtiva sustentavel","Eficiencia energetica","1"
"2018-04-02 00:00:00-03","Metal","News","Estados Unidos","Cadeia produtiva sustentavel","Eficiencia energetica","2"
"2018-04-02 00:00:00-03","Metal","News","Japão","Cadeia produtiva sustentavel","Eficiencia energetica","1"
"2018-04-02 00:00:00-03","Metal","News","Brasil","Metal Mecanico e metalurgia","Manufatura aditiva","1"
"2018-04-02 00:00:00-03","Metal","News","Estados Unidos","Metal Mecanico e metalurgia","Novos materiais","1"
"2018-04-02 00:00:00-03","Metal","News","Japão","Metal Mecanico e metalurgia","Novos materiais","2"
"2018-04-02 00:00:00-03","Metal","News","Estados Unidos","Metal Mecanico e metalurgia","Processos de usinagem","6"
"2018-04-02 00:00:00-03","Metal","News","Índia","Metal Mecanico e metalurgia","Processos de usinagem","1"
"2018-04-02 00:00:00-03","Metal","News","Alemanha","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","1"
"2018-04-02 00:00:00-03","Metal","News","Brasil","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","1"
"2018-04-02 00:00:00-03","Metal","News","Canadá","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","2"
"2018-04-02 00:00:00-03","Metal","News","China","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","15"
"2018-04-02 00:00:00-03","Metal","News","Costa Rica","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","1"
"2018-04-02 00:00:00-03","Metal","News","Espanha","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","1"
"2018-04-02 00:00:00-03","Metal","News","Estados Unidos","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","12"
"2018-04-02 00:00:00-03","Metal","News","Geórgia","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","4"
"2018-04-02 00:00:00-03","Metal","News","Hungria","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","1"
"2018-04-02 00:00:00-03","Metal","News","Inglaterra","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","1"
"2018-04-02 00:00:00-03","Metal","News","Itália","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","1"
"2018-04-02 00:00:00-03","Metal","News","Iugoslávia","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","1"
"2018-04-02 00:00:00-03","Metal","News","Japão","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","1"
"2018-04-02 00:00:00-03","Metal","News","Jordânia","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","1"
"2018-04-02 00:00:00-03","Metal","News","México","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","1"
"2018-04-02 00:00:00-03","Metal","News","Países Baixos","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","1"
"2018-04-02 00:00:00-03","Metal","News","Porto Rico","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","1"
"2018-04-02 00:00:00-03","Metal","News","Taiwan","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","1"
"2018-04-02 00:00:00-03","Metal","News","Índia","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","1"
"2018-04-02 00:00:00-03","Metal","News","Brasil","Processos de usinagem","Laser","1"
"2018-04-02 00:00:00-03","Metal","News","Alemanha","Saude e seguranca do trabalho","Realidade aumentada","1"
"2018-04-02 00:00:00-03","Metal","News","Brasil","Saude e seguranca do trabalho","Realidade aumentada","1"
"2018-04-02 00:00:00-03","Metal","News","Brasil","Saude e seguranca do trabalho","Realidade virtual","1"
"2018-04-02 00:00:00-03","MoveisEMadeira","News","Canadá","Gestao de residuos","Biomassa","1"
"2018-04-02 00:00:00-03","MoveisEMadeira","News","Brasil","Madeira para construcao","MDF","1"
"2018-04-02 00:00:00-03","MoveisEMadeira","News","Brasil","Madeira para construcao","MDP","1"
"2018-04-02 00:00:00-03","MoveisEMadeira","News","Austrália","Moveis e madeira","Automacao e Robotica","1"
"2018-04-02 00:00:00-03","MoveisEMadeira","News","Canadá","Moveis e madeira","Saude e Seguranca","1"
"2018-04-02 00:00:00-03","MoveisEMadeira","News","Brasil","Moveis e madeira","Tecnologias da Informacao e Comunicacao","1"
"2018-04-02 00:00:00-03","Saude","Facebook","Porto Rico","Saude","Cuidado de saude","1"
"2018-04-02 00:00:00-03","Saude","Facebook","Brasil","Saude","Inteligencia Artificial","1"
"2018-04-02 00:00:00-03","Saude","Facebook","Iêmen","Saude","Sistema de saude","1"
"2018-04-02 00:00:00-03","Saude","News","Austrália","Doencas mentais/psiquiatricas","Ansiedade","1"
"2018-04-02 00:00:00-03","Saude","News","Brasil","Doencas mentais/psiquiatricas","Ansiedade","3"
"2018-04-02 00:00:00-03","Saude","News","Israel","Doencas mentais/psiquiatricas","Ansiedade","1"
"2018-04-02 00:00:00-03","Saude","News","Brasil","Doencas mentais/psiquiatricas","Depressao","3"
"2018-04-02 00:00:00-03","Saude","News","China","Doencas mentais/psiquiatricas","Depressao","1"
"2018-04-02 00:00:00-03","Saude","News","Egito","Doencas mentais/psiquiatricas","Depressao","1"
"2018-04-02 00:00:00-03","Saude","News","Eslováquia","Doencas mentais/psiquiatricas","Depressao","1"
"2018-04-02 00:00:00-03","Saude","News","Estados Unidos","Doencas mentais/psiquiatricas","Depressao","1"
"2018-04-02 00:00:00-03","Saude","News","Filipinas","Doencas mentais/psiquiatricas","Depressao","1"
"2018-04-02 00:00:00-03","Saude","News","Geórgia","Doencas mentais/psiquiatricas","Depressao","1"
"2018-04-02 00:00:00-03","Saude","News","Guiné","Doencas mentais/psiquiatricas","Depressao","1"
"2018-04-02 00:00:00-03","Saude","News","Hungria","Doencas mentais/psiquiatricas","Depressao","1"
"2018-04-02 00:00:00-03","Saude","News","Israel","Doencas mentais/psiquiatricas","Depressao","1"
"2018-04-02 00:00:00-03","Saude","News","Polônia","Doencas mentais/psiquiatricas","Depressao","1"
"2018-04-02 00:00:00-03","Saude","News","República Tcheca","Doencas mentais/psiquiatricas","Depressao","1"
"2018-04-02 00:00:00-03","Saude","News","Rússia","Doencas mentais/psiquiatricas","Depressao","1"
"2018-04-02 00:00:00-03","Saude","News","Sri Lanka","Doencas mentais/psiquiatricas","Depressao","1"
"2018-04-02 00:00:00-03","Saude","News","Síria","Doencas mentais/psiquiatricas","Depressao","1"
"2018-04-02 00:00:00-03","Saude","News","Turquia","Doencas mentais/psiquiatricas","Depressao","1"
"2018-04-02 00:00:00-03","Saude","News","Ucrânia","Doencas mentais/psiquiatricas","Depressao","1"
"2018-04-02 00:00:00-03","Saude","News","Alemanha","Doencas mentais/psiquiatricas","Estresse","1"
"2018-04-02 00:00:00-03","Saude","News","Brasil","Doencas mentais/psiquiatricas","Estresse","4"
"2018-04-02 00:00:00-03","Saude","News","China","Doencas mentais/psiquiatricas","Estresse","1"
"2018-04-02 00:00:00-03","Saude","News","Coréia do Sul","Doencas mentais/psiquiatricas","Estresse","1"
"2018-04-02 00:00:00-03","Saude","News","Inglaterra","Doencas mentais/psiquiatricas","Estresse","1"
"2018-04-02 00:00:00-03","Saude","News","Israel","Doencas mentais/psiquiatricas","Estresse","1"
"2018-04-02 00:00:00-03","Saude","News","Itália","Doencas mentais/psiquiatricas","Estresse","1"
"2018-04-02 00:00:00-03","Saude","News","Japão","Doencas mentais/psiquiatricas","Estresse","1"
"2018-04-02 00:00:00-03","Saude","News","Países Baixos","Doencas mentais/psiquiatricas","Estresse","1"
"2018-04-02 00:00:00-03","Saude","News","Taiwan","Doencas mentais/psiquiatricas","Estresse","1"
"2018-04-02 00:00:00-03","Saude","News","Brasil","Medicina","Equipamentos medicos","1"
"2018-04-02 00:00:00-03","Saude","News","Brasil","Medicina","Medicina personalizada","1"
"2018-04-02 00:00:00-03","Saude","News","Guiné","Saude","3D","1"
"2018-04-02 00:00:00-03","Saude","News","Brasil","Saude","Aposentadoria","1"
"2018-04-02 00:00:00-03","Saude","News","Brasil","Saude","Bem-estar","2"
"2018-04-02 00:00:00-03","Saude","News","Brasil","Saude","Biotecnologia","1"
"2018-04-02 00:00:00-03","Saude","News","Brasil","Saude","Cuidado de saude","1"
"2018-04-02 00:00:00-03","Saude","News","Estados Unidos","Saude","Cuidado de saude","1"
"2018-04-02 00:00:00-03","Saude","News","Guiné","Saude","Cuidado de saude","1"
"2018-04-02 00:00:00-03","Saude","News","Israel","Saude","Cuidado de saude","1"
"2018-04-02 00:00:00-03","Saude","News","México","Saude","Cuidado de saude","1"
"2018-04-02 00:00:00-03","Saude","News","Nepal","Saude","Cuidado de saude","1"
"2018-04-02 00:00:00-03","Saude","News","Suíça","Saude","Cuidado de saude","1"
"2018-04-02 00:00:00-03","Saude","News","Brasil","Saude","Doencas Cronicas","2"
"2018-04-02 00:00:00-03","Saude","News","China","Saude","Doencas Cronicas","1"
"2018-04-02 00:00:00-03","Saude","News","Estados Unidos","Saude","Doencas Cronicas","1"
"2018-04-02 00:00:00-03","Saude","News","China","Saude","Longevidade","1"
"2018-04-02 00:00:00-03","Saude","News","Estados Unidos","Saude","Longevidade","1"
"2018-04-02 00:00:00-03","Saude","News","Nepal","Saude","Realidade virtual","1"
"2018-04-02 00:00:00-03","Saude","News","Brasil","Saude","Saude Publica","5"
"2018-04-02 00:00:00-03","Saude","News","Camboja","Saude","Saude Publica","1"
"2018-04-02 00:00:00-03","Saude","News","Canadá","Saude","Saude Publica","1"
"2018-04-02 00:00:00-03","Saude","News","China","Saude","Saude Publica","1"
"2018-04-02 00:00:00-03","Saude","News","Egito","Saude","Saude Publica","1"
"2018-04-02 00:00:00-03","Saude","News","Estados Unidos","Saude","Saude Publica","1"
"2018-04-02 00:00:00-03","Saude","News","Irã","Saude","Saude Publica","1"
"2018-04-02 00:00:00-03","Saude","News","Israel","Saude","Saude Publica","2"
"2018-04-02 00:00:00-03","Saude","News","México","Saude","Saude Publica","2"
"2018-04-02 00:00:00-03","Saude","News","Quênia","Saude","Saude Publica","1"
"2018-04-02 00:00:00-03","Saude","News","Rússia","Saude","Saude Publica","1"
"2018-04-02 00:00:00-03","Saude","News","Tanzânia","Saude","Saude Publica","2"
"2018-04-02 00:00:00-03","Saude","News","Turquia","Saude","Saude Publica","1"
"2018-04-02 00:00:00-03","Saude","News","Vietnã","Saude","Saude Publica","1"
"2018-04-02 00:00:00-03","Saude","News","Índia","Saude","Saude Publica","1"
"2018-04-02 00:00:00-03","Saude","News","Estados Unidos","Saude","Saude remota","1"
"2018-04-02 00:00:00-03","Saude","News","Israel","Saude","Saude remota","1"
"2018-04-02 00:00:00-03","Saude","News","Brasil","Saude","Sistema de saude","2"
"2018-04-02 00:00:00-03","Saude","News","Guiné","Saude","Sistema de saude","1"
"2018-04-02 00:00:00-03","Saude","News","Iêmen","Saude","Sistema de saude","1"
"2018-04-02 00:00:00-03","Saude","News","México","Saude","Sistema de saude","1"
"2018-04-02 00:00:00-03","Saude","News","Sri Lanka","Saude","Sistema de saude","1"
"2018-04-02 00:00:00-03","Saude","Twitter","Austrália","Saude","Biotecnologia","3"
"2018-04-02 00:00:00-03","Saude","Twitter","China","Saude","Biotecnologia","4"
"2018-04-02 00:00:00-03","Saude","Twitter","Cingapura","Saude","Biotecnologia","2"
"2018-04-02 00:00:00-03","Saude","Twitter","Colômbia","Saude","Biotecnologia","1"
"2018-04-02 00:00:00-03","Saude","Twitter","Inglaterra","Saude","Biotecnologia","1"
"2018-04-02 00:00:00-03","Saude","Twitter","Irlanda","Saude","Biotecnologia","1"
"2018-04-02 00:00:00-03","Saude","Twitter","Malásia","Saude","Biotecnologia","1"
"2018-04-02 00:00:00-03","Saude","Twitter","México","Saude","Biotecnologia","2"
"2018-04-02 00:00:00-03","Saude","Twitter","Países Baixos","Saude","Biotecnologia","1"
"2018-04-02 00:00:00-03","Saude","Twitter","Suécia","Saude","Biotecnologia","1"
"2018-04-02 00:00:00-03","Saude","Twitter","China","Saude","Cuidado de saude","3"
"2018-04-02 00:00:00-03","Saude","Twitter","Cingapura","Saude","Cuidado de saude","1"
"2018-04-02 00:00:00-03","Saude","Twitter","Inglaterra","Saude","Cuidado de saude","1"
"2018-04-02 00:00:00-03","Saude","Twitter","Irlanda","Saude","Cuidado de saude","1"
"2018-04-02 00:00:00-03","Saude","Twitter","Iêmen","Saude","Cuidado de saude","1"
"2018-04-02 00:00:00-03","Saude","Twitter","Países Baixos","Saude","Cuidado de saude","1"
"2018-04-02 00:00:00-03","Saude","Twitter","Congo","Saude","Saude Publica","1"
"2018-04-02 00:00:00-03","Saude","Twitter","Sudão","Saude","Saude Publica","1"
"2018-04-02 00:00:00-03","Textil","News","China","Produtos naturais","Corantes naturais","1"
"2018-04-02 00:00:00-03","Textil","News","Índia","Textil e confeccao","Controle de qualidade","2"
"2018-04-02 00:00:00-03","Textil","News","Brasil","Textil e confeccao","Novos materiais","1"
"2018-04-02 00:00:00-03","Textil","News","Portugal","Textil e confeccao","Novos materiais","1"
"2018-04-02 00:00:00-03","Textil","News","Alemanha","Textil e confeccao","Produtos naturais","1"
"2018-04-02 00:00:00-03","Textil","News","Austrália","Textil e confeccao","Produtos naturais","1"
"2018-04-02 00:00:00-03","Textil","News","Brasil","Textil e confeccao","Produtos naturais","1"
"2018-04-02 00:00:00-03","Textil","News","Canadá","Textil e confeccao","Produtos naturais","1"
"2018-04-02 00:00:00-03","Textil","News","China","Textil e confeccao","Produtos naturais","1"
"2018-04-02 00:00:00-03","Textil","News","Dinamarca","Textil e confeccao","Produtos naturais","1"
"2018-04-02 00:00:00-03","Textil","News","Espanha","Textil e confeccao","Produtos naturais","1"
"2018-04-02 00:00:00-03","Textil","News","Estados Unidos","Textil e confeccao","Produtos naturais","1"
"2018-04-02 00:00:00-03","Textil","News","França","Textil e confeccao","Produtos naturais","1"
"2018-04-02 00:00:00-03","Textil","News","Hong Kong","Textil e confeccao","Produtos naturais","1"
"2018-04-02 00:00:00-03","Textil","News","Itália","Textil e confeccao","Produtos naturais","1"
"2018-04-02 00:00:00-03","Textil","News","Japão","Textil e confeccao","Produtos naturais","1"
"2018-04-02 00:00:00-03","Textil","News","Nova Zelândia","Textil e confeccao","Produtos naturais","1"
"2018-04-02 00:00:00-03","Textil","News","Peru","Textil e confeccao","Produtos naturais","1"
"2018-04-02 00:00:00-03","Textil","News","Polônia","Textil e confeccao","Produtos naturais","1"
"2018-04-02 00:00:00-03","Textil","News","Portugal","Textil e confeccao","Produtos naturais","1"
"2018-04-02 00:00:00-03","Textil","News","Quênia","Textil e confeccao","Produtos naturais","1"
"2018-04-02 00:00:00-03","Textil","News","Reino Unido","Textil e confeccao","Produtos naturais","1"
"2018-04-02 00:00:00-03","Textil","News","Suécia","Textil e confeccao","Produtos naturais","1"
"2018-04-02 00:00:00-03","Textil","News","Taiwan","Textil e confeccao","Produtos naturais","1"
"2018-04-02 00:00:00-03","Textil","News","Turquia","Textil e confeccao","Produtos naturais","1"
"2018-04-02 00:00:00-03","Textil","News","Índia","Textil e confeccao","Produtos naturais","2"
"2018-04-02 00:00:00-03","Textil","News","Alemanha","Textil e confeccao","Sustentabilidade","2"
